SubsetID,UniqueID,ClassName,SourcePath,TargetPath
000-010,b99495a0639b484f989b148f37ef0539,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-010/b99495a0639b484f989b148f37ef0539.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/b99495a0639b484f989b148f37ef0539.glb
000-158,3fa45c3d774a4132986ae2211528186a,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-158/3fa45c3d774a4132986ae2211528186a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/3fa45c3d774a4132986ae2211528186a.glb
000-019,50492962b9f641669238d37e071e0bb9,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-019/50492962b9f641669238d37e071e0bb9.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/50492962b9f641669238d37e071e0bb9.glb
000-000,03e4ffa802654cea865fc8ebfc0d27ed,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-000/03e4ffa802654cea865fc8ebfc0d27ed.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/03e4ffa802654cea865fc8ebfc0d27ed.glb
000-043,353425eaabde441b9b851f3514c8fdd7,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-043/353425eaabde441b9b851f3514c8fdd7.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/353425eaabde441b9b851f3514c8fdd7.glb
000-019,50ffb91434ea4d978eaefe03220d36fe,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-019/50ffb91434ea4d978eaefe03220d36fe.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/50ffb91434ea4d978eaefe03220d36fe.glb
000-137,60afac65b571470e841856afbfa4d0a6,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-137/60afac65b571470e841856afbfa4d0a6.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/60afac65b571470e841856afbfa4d0a6.glb
000-066,588278115f92444fab01aa121da0b244,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-066/588278115f92444fab01aa121da0b244.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/588278115f92444fab01aa121da0b244.glb
000-101,89ab416f35cf40da952c634ac955b300,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-101/89ab416f35cf40da952c634ac955b300.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/89ab416f35cf40da952c634ac955b300.glb
000-033,fd77489fe5054a0e8a1e5b2453154d2e,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-033/fd77489fe5054a0e8a1e5b2453154d2e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/fd77489fe5054a0e8a1e5b2453154d2e.glb
000-045,db4defc696c349f5abe5a99d00abc9d4,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-045/db4defc696c349f5abe5a99d00abc9d4.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/db4defc696c349f5abe5a99d00abc9d4.glb
000-122,59ec6f10d16f4fe9a683462e3c780386,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-122/59ec6f10d16f4fe9a683462e3c780386.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/59ec6f10d16f4fe9a683462e3c780386.glb
000-128,5c4ef7a0506646ea9f42a88addbfc567,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-128/5c4ef7a0506646ea9f42a88addbfc567.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/5c4ef7a0506646ea9f42a88addbfc567.glb
000-152,f3167ad3e86d418dae93827be63541e5,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-152/f3167ad3e86d418dae93827be63541e5.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/f3167ad3e86d418dae93827be63541e5.glb
000-088,2ea7ce56d81243a3bd5aa3c69cd5e093,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-088/2ea7ce56d81243a3bd5aa3c69cd5e093.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/2ea7ce56d81243a3bd5aa3c69cd5e093.glb
000-125,b62dfc66750a49a99119a0b821ab7aa0,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-125/b62dfc66750a49a99119a0b821ab7aa0.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/b62dfc66750a49a99119a0b821ab7aa0.glb
000-093,73a0b42692ea483a8bd9a18097753bad,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-093/73a0b42692ea483a8bd9a18097753bad.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/73a0b42692ea483a8bd9a18097753bad.glb
000-105,14bd0d858839450d9bebc359c07779e5,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-105/14bd0d858839450d9bebc359c07779e5.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/14bd0d858839450d9bebc359c07779e5.glb
000-038,7c7b7cae6f884c9c9b90787389deef6c,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-038/7c7b7cae6f884c9c9b90787389deef6c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/7c7b7cae6f884c9c9b90787389deef6c.glb
000-137,a2056ccc0ed14427a42610e56fb7bd5f,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-137/a2056ccc0ed14427a42610e56fb7bd5f.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/a2056ccc0ed14427a42610e56fb7bd5f.glb
000-025,d83ec64c6ad844ae82f46c234f9b7d45,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-025/d83ec64c6ad844ae82f46c234f9b7d45.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/d83ec64c6ad844ae82f46c234f9b7d45.glb
000-044,be875ce2075d48fda14a9a30882a51fe,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-044/be875ce2075d48fda14a9a30882a51fe.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/be875ce2075d48fda14a9a30882a51fe.glb
000-075,b3ff2dc7dbfa416ebd6d7c6382cc21d3,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-075/b3ff2dc7dbfa416ebd6d7c6382cc21d3.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/b3ff2dc7dbfa416ebd6d7c6382cc21d3.glb
000-148,f6e18dbe053d490382e5c46fa9ccac31,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-148/f6e18dbe053d490382e5c46fa9ccac31.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/f6e18dbe053d490382e5c46fa9ccac31.glb
000-118,758801b2181441e086f8e923d51c763b,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-118/758801b2181441e086f8e923d51c763b.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/758801b2181441e086f8e923d51c763b.glb
000-064,0e89da693a494bf98c717fba30a3676e,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-064/0e89da693a494bf98c717fba30a3676e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/0e89da693a494bf98c717fba30a3676e.glb
000-015,e42b6a497d484cccaca4d19978b8585e,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-015/e42b6a497d484cccaca4d19978b8585e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/e42b6a497d484cccaca4d19978b8585e.glb
000-030,6598a733446a4cd68186db5c8410a2c3,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-030/6598a733446a4cd68186db5c8410a2c3.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/6598a733446a4cd68186db5c8410a2c3.glb
000-125,7a179f2b4837457eafa66c2f7094d280,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-125/7a179f2b4837457eafa66c2f7094d280.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/7a179f2b4837457eafa66c2f7094d280.glb
000-087,7a1fd10448e34fedbe4b9c585709f250,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-087/7a1fd10448e34fedbe4b9c585709f250.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/7a1fd10448e34fedbe4b9c585709f250.glb
000-004,de75f62fd597451d9121e970429a313a,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-004/de75f62fd597451d9121e970429a313a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/de75f62fd597451d9121e970429a313a.glb
000-044,39f3119f673d46e897414a02874450a8,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-044/39f3119f673d46e897414a02874450a8.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/39f3119f673d46e897414a02874450a8.glb
000-134,b496adbf9b924ff99939ad38330eb3cf,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-134/b496adbf9b924ff99939ad38330eb3cf.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/b496adbf9b924ff99939ad38330eb3cf.glb
000-109,4d70477854ed4108aacc98b1acf671dc,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-109/4d70477854ed4108aacc98b1acf671dc.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/4d70477854ed4108aacc98b1acf671dc.glb
000-154,60f8a7e073e4497dbf638b51f101cb43,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-154/60f8a7e073e4497dbf638b51f101cb43.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/60f8a7e073e4497dbf638b51f101cb43.glb
000-139,ef8b3bdd350f4803af98be1b3fb2aae1,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-139/ef8b3bdd350f4803af98be1b3fb2aae1.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/ef8b3bdd350f4803af98be1b3fb2aae1.glb
000-000,043526cbc9d24c48a0614e07df838f5f,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-000/043526cbc9d24c48a0614e07df838f5f.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/043526cbc9d24c48a0614e07df838f5f.glb
000-003,a682103b00384e48b5d9648d39c43716,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-003/a682103b00384e48b5d9648d39c43716.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/a682103b00384e48b5d9648d39c43716.glb
000-034,e90e9810ab8e4e08843f57395f5fee59,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-034/e90e9810ab8e4e08843f57395f5fee59.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/e90e9810ab8e4e08843f57395f5fee59.glb
000-156,36c5a7d36196442fb03e61d218a4a08e,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-156/36c5a7d36196442fb03e61d218a4a08e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/36c5a7d36196442fb03e61d218a4a08e.glb
000-006,e3173857f9384aa4928daeabff75da44,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-006/e3173857f9384aa4928daeabff75da44.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/e3173857f9384aa4928daeabff75da44.glb
000-105,0ea33b6617174530b97d6b7a92c275fb,apple,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-105/0ea33b6617174530b97d6b7a92c275fb.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/apple/0ea33b6617174530b97d6b7a92c275fb.glb
000-125,225c0da247c84f889183f4912b87774d,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-125/225c0da247c84f889183f4912b87774d.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/225c0da247c84f889183f4912b87774d.glb
000-087,fa0c9dd491bf4662b4a8b5754f600324,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-087/fa0c9dd491bf4662b4a8b5754f600324.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/fa0c9dd491bf4662b4a8b5754f600324.glb
000-140,a739fbc9d88c4daf9f730dd9f6778c68,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-140/a739fbc9d88c4daf9f730dd9f6778c68.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/a739fbc9d88c4daf9f730dd9f6778c68.glb
000-082,b542ac71e229471ca18e2e426c1bbb55,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-082/b542ac71e229471ca18e2e426c1bbb55.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/b542ac71e229471ca18e2e426c1bbb55.glb
000-138,13434f9dd67c4f63adf05fe79c7918e6,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-138/13434f9dd67c4f63adf05fe79c7918e6.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/13434f9dd67c4f63adf05fe79c7918e6.glb
000-095,22e5b0ce7d334bda99fafb7e446a01cd,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-095/22e5b0ce7d334bda99fafb7e446a01cd.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/22e5b0ce7d334bda99fafb7e446a01cd.glb
000-116,98bf55f327e1412382b80a42b1116b67,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-116/98bf55f327e1412382b80a42b1116b67.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/98bf55f327e1412382b80a42b1116b67.glb
000-115,14c214f2527a481f92c6b564ebac6b87,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-115/14c214f2527a481f92c6b564ebac6b87.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/14c214f2527a481f92c6b564ebac6b87.glb
000-068,23d81fc03c1f460fbc636dc21b03870d,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-068/23d81fc03c1f460fbc636dc21b03870d.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/23d81fc03c1f460fbc636dc21b03870d.glb
000-083,d9efe71a39d84566ba8dda862abfa5b6,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-083/d9efe71a39d84566ba8dda862abfa5b6.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/d9efe71a39d84566ba8dda862abfa5b6.glb
000-046,1adffcff237848cc9d866330fffafc7c,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-046/1adffcff237848cc9d866330fffafc7c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/1adffcff237848cc9d866330fffafc7c.glb
000-053,eaf171fc039b4cc7aff2af5cd9355b82,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-053/eaf171fc039b4cc7aff2af5cd9355b82.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/eaf171fc039b4cc7aff2af5cd9355b82.glb
000-000,d06106f340f64e26af8f0d6e6723c459,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-000/d06106f340f64e26af8f0d6e6723c459.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/d06106f340f64e26af8f0d6e6723c459.glb
000-061,790bcd5d1d3e4047a2177167a8fe9f4a,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-061/790bcd5d1d3e4047a2177167a8fe9f4a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/790bcd5d1d3e4047a2177167a8fe9f4a.glb
000-016,f96a1bf05acf4b5fb7abce383f748160,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-016/f96a1bf05acf4b5fb7abce383f748160.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/f96a1bf05acf4b5fb7abce383f748160.glb
000-049,592660a89c2144bab3b39339300d34b7,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-049/592660a89c2144bab3b39339300d34b7.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/592660a89c2144bab3b39339300d34b7.glb
000-010,a83e6d62037e49338a2c7bc2cbaad531,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-010/a83e6d62037e49338a2c7bc2cbaad531.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/a83e6d62037e49338a2c7bc2cbaad531.glb
000-005,b8e0e3185e5a4bfdb53439c3eb686fad,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-005/b8e0e3185e5a4bfdb53439c3eb686fad.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/b8e0e3185e5a4bfdb53439c3eb686fad.glb
000-027,dbcd31e6a64f4c4d9567af998e5e2451,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-027/dbcd31e6a64f4c4d9567af998e5e2451.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/dbcd31e6a64f4c4d9567af998e5e2451.glb
000-002,5a8c95a1768f4d3ca4ac774c6e63e6ca,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-002/5a8c95a1768f4d3ca4ac774c6e63e6ca.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/5a8c95a1768f4d3ca4ac774c6e63e6ca.glb
000-157,89e23ef8fc6047d3bfbb7bf15d48d02e,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-157/89e23ef8fc6047d3bfbb7bf15d48d02e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/89e23ef8fc6047d3bfbb7bf15d48d02e.glb
000-118,cf2e364e14884a2c982a2964ac735b76,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-118/cf2e364e14884a2c982a2964ac735b76.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/cf2e364e14884a2c982a2964ac735b76.glb
000-151,399463ec209b435b8c467dfe343d7628,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-151/399463ec209b435b8c467dfe343d7628.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/399463ec209b435b8c467dfe343d7628.glb
000-157,929ad0104a9443a5911865154a7d3c43,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-157/929ad0104a9443a5911865154a7d3c43.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/929ad0104a9443a5911865154a7d3c43.glb
000-122,d44381eb4a8448ffbc239e1ef276ac45,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-122/d44381eb4a8448ffbc239e1ef276ac45.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/d44381eb4a8448ffbc239e1ef276ac45.glb
000-142,127af08a23a34458b35b3a8a401502e5,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-142/127af08a23a34458b35b3a8a401502e5.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/127af08a23a34458b35b3a8a401502e5.glb
000-070,9d54acd6abff450cbf58a8238d66a178,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-070/9d54acd6abff450cbf58a8238d66a178.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/9d54acd6abff450cbf58a8238d66a178.glb
000-108,3bd45e3b76324f358cef8b4ec0df47b5,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-108/3bd45e3b76324f358cef8b4ec0df47b5.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/3bd45e3b76324f358cef8b4ec0df47b5.glb
000-136,27f372c62ae4495bb6be07f3fee3ef22,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-136/27f372c62ae4495bb6be07f3fee3ef22.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/27f372c62ae4495bb6be07f3fee3ef22.glb
000-014,4dfb95c72f814d3fbe32e7ada8435fa9,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-014/4dfb95c72f814d3fbe32e7ada8435fa9.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/4dfb95c72f814d3fbe32e7ada8435fa9.glb
000-139,adcd40c1d4a148bdb52db9cfe35ecb2d,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-139/adcd40c1d4a148bdb52db9cfe35ecb2d.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/adcd40c1d4a148bdb52db9cfe35ecb2d.glb
000-110,dfd9a8c4a3e14888ab40f6f18b5decd0,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-110/dfd9a8c4a3e14888ab40f6f18b5decd0.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/dfd9a8c4a3e14888ab40f6f18b5decd0.glb
000-151,9427b864e0ff44609543163b8716db0c,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-151/9427b864e0ff44609543163b8716db0c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/9427b864e0ff44609543163b8716db0c.glb
000-059,9b233233c8fc437b9a4b4a79f49fc452,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-059/9b233233c8fc437b9a4b4a79f49fc452.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/9b233233c8fc437b9a4b4a79f49fc452.glb
000-144,eafce3cdc1b64f30b0aa3d449de18134,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-144/eafce3cdc1b64f30b0aa3d449de18134.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/eafce3cdc1b64f30b0aa3d449de18134.glb
000-092,69d4d839822e4e658ee95addec9fbc37,armor,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-092/69d4d839822e4e658ee95addec9fbc37.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data/armor/69d4d839822e4e658ee95addec9fbc37.glb
